848	0.31
849	0.6469
850	0.3936
851	0.4603
852	0.4682
853	0.3455
854	0.4406
855	0.4582
856	0.5342
857	0.3612
858	0.4686
859	0.4713
860	0.444
861	0.5596
862	0.4235
863	0.4844
864	0.3724
865	0.5546
866	0.2866
867	0.5472
868	0.5154
869	0.5781
870	0.3155
871	0.2327
872	0.5134
873	0.4035
874	0.4516
875	0.4716
876	0.2027
877	0.4738
878	0.5187
879	0.5518
880	0.1694
881	0.5373
882	0.5236
883	0.4204
884	0.4855
885	0.5251
886	0.3359
887	0.4562
888	0.5348
889	0.6269
890	0.5167
891	0.6149
892	0.3783
893	0.4965
894	0.4723
895	0.3247
896	0.5524
897	0.3793
898	0.4324
899	0.2927
900	0.4366
901	0.5928
902	0.7078
903	0.3221
904	0.6299
905	0.2562
906	0.6003
907	0.2205
908	0.4275
909	0.6202
910	0.3487
911	0.3876
912	0.4574
913	0.2915
914	0.3985
915	0.6276
916	0.5311
917	0.4707
918	0.5085
919	0.3896
920	0.4931
921	0.4617
922	0.3172
923	0.3616
924	0.3669
925	0.4177
926	0.3534
927	0.6746
928	0.5051
929	0.6491
930	0.4734
931	0.5503
932	0.2954
933	0.6361
934	0.1917
935	0.4603
936	0.3608
937	0.6767
938	0.3253
939	0.4328
940	0.4553
941	0.6679
942	0.3822
943	0.4305
944	0.2232
945	0.3017
946	0.4054
947	0.4782
948	0.3338
949	0.3818
950	0.5334
951	0.5157
952	0.4826
953	0.5333
954	0.3894
955	0.4826
956	0.5456
957	0.5461
958	0.4357
959	0.66
960	0.5975
961	0.441
962	0.4321
963	0.5573
964	0.4974
965	0.4376
966	0.31
967	0.5177
968	0.2917
969	0.3071
970	0.354
971	0.5167
972	0.4354
973	0.197
974	0.4494
975	0.5018
976	0.4236
977	0.3799
978	0.3447
979	0.5055
980	0.2181
981	0.6047
982	0.465
983	0.471
984	0.4036
985	0.5881
986	0.6758
987	0.5699
988	0.5468
989	0.5392
990	0.4899
991	0.4864
992	0.4569
993	0.3524
994	0.3968
995	0.6077
996	0.4067
997	0.3046
998	0.369
999	0.4673
1000	0.4554
1001	0.2159
1002	0.5724
1003	0.3564
1004	0.5101
1005	0.4868
1006	0.4217
1007	0.7147
1008	0.4092
1009	0.1371
1010	0.2579
1011	0.4198
1012	0.549
1013	0.623
1014	0.4751
1015	0.49
1016	0.6574
1017	0.4601
1018	0.3515
1019	0.5661
1020	0.5444
1021	0.2919
1022	0.5351
1023	0.4068
1024	0.3287
1025	0.4722
1026	0.512
1027	0.5607
1028	0.5265
1029	0.4848
1030	0.3067
1031	0.4001
1032	0.5106
1033	0.3177
1034	0.3984
1035	0.3717
1036	0.4058
1037	0.4324
1038	0.4486
1039	0.5328
1040	0.5475
1041	0.4206
1042	0.2987
1043	0.6031
1044	0.647
1045	0.3769
1046	0.3783
1047	0.3043
1048	0.3684
1049	0.5113
1050	0.3798
1051	0.2535
1052	0.3816
1053	0.3579
1054	0.4287
1055	0.539
1056	0.5899
1057	0.3533
1058	0.3482
1059	0.2755
1060	0.5484
1061	0.427
1062	0.637
1063	0.3978
1064	0.429
1065	0.4236
1066	0.4699
1067	0.5565
1068	0.6198
1069	0.3817
1070	0.5022
1071	0.4349
1072	0.4666
1073	0.4733
1074	0.5377
1075	0.4974
1076	0.3808
1077	0.5035
1078	0.3319
1079	0.3207
1080	0.5707
1081	0.4162
1082	0.5762
1083	0.3019
1084	0.2918
1085	0.2509
1086	0.4597
1087	0.6556
1088	0.4602
1089	0.5848
1090	0.1935
1091	0.2475
1092	0.3671
1093	0.5199
1094	0.4942
1095	0.5977
1096	0.4723
1097	0.3963
1098	0.4694
1099	0.4571
1100	0.5989
1101	0.4705
1102	0.485
1103	0.4897
1104	0.4076
1105	0.4007
1106	0.5118
1107	0.4405
1108	0.289
1109	0.4104
1110	0.5546
1111	0.2267
1112	0.3905
1113	0.3904
1114	0.6112
1115	0.6118
1116	0.4574
1117	0.4703
1118	0.2619
1119	0.5509
1120	0.6611
1121	0.5821
1122	0.383
1123	0.4536
1124	0.3193
1125	0.5012
1126	0.6023
1127	0.4559
1128	0.3492
1129	0.5625
1130	0.3985
1131	0.6471
1132	0.4268
1133	0.3829
1134	0.2158
1135	0.4888
1136	0.4656
1137	0.4469
1138	0.4582
1139	0.4611
1140	0.3859
1141	0.5055
1142	0.5954
1143	0.3258
1144	0.3906
1145	0.4422
1146	0.4603
1147	0.4838
1148	0.5569
1149	0.4772
1150	0.5486
1151	0.472
1152	0.4419
1153	0.4685
1154	0.358
1155	0.4015
1156	0.3779
1157	0.4297
1158	0.2567
1159	0.6568
1160	0.5098
1161	0.5195
1162	0.5235
1163	0.4817
1164	0.3947
1165	0.547
1166	0.4109
1167	0.7161
1168	0.3631
1169	0.4749
1170	0.5018
1171	0.4279
1172	0.3602
1173	0.4908
1174	0.5599
1175	0.5666
1176	0.3827
1177	0.4221
1178	0.4327
1179	0.264
1180	0.156
1181	0.3769
1182	0.5161
1183	0.5639
1184	0.447
1185	0.5274
1186	0.3722
1187	0.3714
1188	0.5099
1189	0.6355
1190	0.3003
1191	0.4172
1192	0.4264
1193	0.3313
1194	0.4146
1195	0.5025
1196	0.3761
1197	0.469
1198	0.6281
1199	0.6869
1200	0.5159
1201	0.7041
1202	0.4925
1203	0.444
1204	0.5534
1205	0.2819
1206	0.4772
1207	0.4746
1208	0.5442
1209	0.302
1210	0.6933
1211	0.444
1212	0.3002
1213	0.4961
1214	0.4157
1215	0.4397
1216	0.4201
1217	0.543
1218	0.4195
1219	0.4052
1220	0.465
1221	0.5224
1222	0.165
1223	0.3361
1224	0.4332
1225	0.3837
1226	0.2268
1227	0.573
1228	0.4451
1229	0.461
1230	0.4609
1231	0.4776
1232	0.5302
1233	0.6628
1234	0.4974
1235	0.7889
1236	0.3498
1237	0.5386
1238	0.5174
1239	0.5489
1240	0.416
1241	0.3907
1242	0.4945
1243	0.4645
1244	0.6011
1245	0.3747
1246	0.343
1247	0.2984
1248	0.3556
1249	0.5232
1250	0.4338
1251	0.2386
1252	0.6438
1253	0.5304
1254	0.4625
1255	0.3806
1256	0.5776
1257	0.3509
1258	0.2853
1259	0.2775
1260	0.3052
1261	0.4113
1262	0.3367
1263	0.6066
1264	0.3562
1265	0.3153
1266	0.6771
1267	0.3964
1268	0.4908
1269	0.7954
1270	0.4251
1271	0.3372
1272	0.4967
1273	0.406
1274	0.5634
1275	0.741
1276	0.3671
1277	0.4739
1278	0.4517
1279	0.4613
1280	0.6817
1281	0.4372
1282	0.3734
1283	0.5042
1284	0.3383
1285	0.4491
1286	0.4317
1287	0.2163
1288	0.6082
1289	0.4332
1290	0.3724
1291	0.3919
1292	0.3276
1293	0.4164
1294	0.5786
1295	0.4125
1296	0.3975
1297	0.4674
1298	0.4204
1299	0.4797
1300	0.3036
1301	0.3122
1302	0.4786
1303	0.5002
1304	0.3077
1305	0.4551
1306	0.7452
1307	0.6095
1308	0.4241
1309	0.2525
1310	0.4883
1311	0.5396
1312	0.1917
1313	0.4418
1314	0.596
1315	0.5569
1316	0.4842
1317	0.4176
1318	0.2944
1319	0.4326
1320	0.4519
1321	0.442
1322	0.2924
1323	0.391
1324	0.6105
1325	0.5021
1326	0.4291
1327	0.5116
1328	0.5203
1329	0.2636
1330	0.4259
1331	0.4082
1332	0.6188
1333	0.4786
1334	0.3746
1335	0.2658
1336	0.6474
1337	0.1409
1338	0.762
1339	0.5447
1340	0.2431
1341	0.4374
1342	0.462
1343	0.6866
1344	0.605
1345	0.4994
1346	0.4361
1347	0.2737
1348	0.5363
1349	0.3877
1350	0.3917
1351	0.2369
1352	0.3529
1353	0.5958
1354	0.6906
1355	0.1881
1356	0.3341
1357	0.4633
1358	0.451
1359	0.4841
1360	0.4749
1361	0.4889
1362	0.5125
1363	0.4135
1364	0.531
1365	0.4502
1366	0.5282
1367	0.5627
1368	0.4919
1369	0.6403
1370	0.631
1371	0.5782
1372	0.4109
1373	0.3803
1374	0.2614
1375	0.2563
1376	0.4252
1377	0.3267
1378	0.592
1379	0.3358
1380	0.3239
1381	0.4677
1382	0.7143
1383	0.5747
1384	0.5232
1385	0.478
1386	0.3047
1387	0.3406
1388	0.3954
1389	0.5971
1390	0.4739
1391	0.4023
1392	0.3885
1393	0.3994
1394	0.4225
1395	0.405
1396	0.4203
1397	0.4709
1398	0.45
1399	0.6148
1400	0.5268
1401	0.5484
1402	0.5789
1403	0.3891
1404	0.4994
1405	0.4775
1406	0.174
1407	0.4484
1408	0.387
1409	0.4705
1410	0.5135
1411	0.2738
1412	0.5229
1413	0.2866
1414	0.4382
1415	0.4848
1416	0.4968
1417	0.3526
1418	0.4229
1419	0.543
1420	0.7232
1421	0.4237
1422	0.6203
1423	0.3406
1424	0.3914
1425	0.3792
1426	0.5069
1427	0.4016
1428	0.401
1429	0.5712
1430	0.4756
1431	0.4946
1432	0.2811
1433	0.4462
1434	0.5359
1435	0.4592
1436	0.3998
1437	0.5215
1438	0.3996
1439	0.374
1440	0.4669
1441	0.4164
1442	0.4466
1443	0.3912
1444	0.4988
1445	0.4732
1446	0.3884
1447	0.5188
1448	0.3436
1449	0.2809
1450	0.5758
1451	0.4926
1452	0.5423
1453	0.5344
1454	0.49
1455	0.486
1456	0.6378
1457	0.4724
1458	0.624
1459	0.3675
1460	0.4576
1461	0.5735
1462	0.3288
1463	0.2251
1464	0.5978
1465	0.5453
1466	0.3894
1467	0.298
1468	0.2921
1469	0.2916
1470	0.4969
1471	0.5219
1472	0.5088
1473	0.4486
1474	0.5957
1475	0.4699
1476	0.4224
1477	0.2751
1478	0.5478
1479	0.4016
1480	0.5537
1481	0.3894
1482	0.4072
1483	0.5075
1484	0.345
1485	0.4781
1486	0.3725
1487	0.3865
1488	0.5686
1489	0.5154
1490	0.6384
1491	0.5899
1492	0.3749
1493	0.3724
1494	0.4158
1495	0.3782
1496	0.4401
1497	0.4363
1498	0.271
1499	0.3772
1500	0.1811
501	-0.2288
502	-0.3319
503	-0.3255
504	0.05234
505	0.1406
506	-0.0185
507	-0.01699
508	-0.06152
509	-0.03607
510	-0.07443
511	0.002316
512	0.005023
513	0.1054
514	-0.1853
515	-0.121
516	-0.3144
517	-0.296
518	-0.09069
519	0.0485
520	-0.1087
521	-0.1224
522	-0.1357
523	0.1705
524	0.2197
525	0.05987
526	-0.06909
527	-0.05573
528	-0.07924
529	-0.01536
530	-0.0741
531	0.07234
532	-0.07105
533	-0.1415
534	-0.1053
535	0.03007
536	0.07917
537	0.1661
538	-0.002907
539	-0.02544
540	-0.2173
541	-0.228
542	-0.2726
543	-0.3168
544	-0.09436
545	0.004586
546	0.1412
547	0.03095
548	-0.01523
549	0.0537
550	-0.08699
551	-0.09117
552	-0.1711
553	-0.03783
554	-0.1098
555	-0.05259
556	0.007828
557	0.09126
558	0.06439
559	0.005039
560	-0.04124
561	0.07643
562	-0.05991
563	-0.1039
564	-0.04659
565	-0.1014
566	-0.0391
567	-0.07987
568	-0.1284
569	-0.06089
570	0.1459
571	0.06079
572	0.03275
573	0.004147
574	0.1016
575	-0.267
576	-0.1242
577	-0.02941
578	-0.08212
579	-0.08097
580	0.01861
581	-0.0694
582	0.0624
583	-0.0624
584	-0.08564
585	-0.09034
586	-0.161
587	-0.1125
588	-0.02026
589	3.078E-4
590	-0.1229
591	0.1723
592	0.3014
593	0.2328
594	0.144
595	0.06981
596	0.1908
597	0.08841
598	-0.06498
599	-0.0506
600	-0.03477
601	-0.04409
602	-0.06208
603	0.08344
604	-0.01397
605	0.1052
606	-0.1152
607	-0.1403
608	-0.1312
609	-0.1535
610	-0.3146
611	-0.332
612	-0.3817
613	-0.2214
614	-0.1866
615	0.04054
616	-0.09053
617	-0.02994
618	-0.1467
619	-0.1542
620	-0.1809
621	0.01228
622	-0.005893
623	0.05503
624	-0.1928
625	-0.2153
626	-0.06901
627	0.06471
628	0.1103
629	0.182
630	0.1043
631	-0.006344
632	-0.01248
633	-0.07316
634	0.03506
635	0.1318
636	0.1697
637	-0.002604
638	-0.02787
639	0.09457
640	0.05086
641	-0.1464
642	-0.2998
643	-0.1045
644	-0.1251
645	-0.01144
646	0.08775
647	-0.443
648	-0.4961
649	-0.3391
650	-0.2661
651	-0.08181
652	-0.00913
653	-0.08665
654	-0.07174
655	0.03725
656	-0.01677
657	0.05844
658	-0.01943
659	-0.3087
660	-0.09044
661	0.08769
662	-0.1075
663	0.08353
664	0.0935
665	-0.2251
666	0.1354
667	-0.02024
668	0.1272
669	-0.0665
670	-0.003142
671	0.2147
672	-0.03877
673	-0.3358
674	-0.1428
675	-0.01622
676	-0.07023
677	-0.09199
678	0.015
679	0.0416
680	0.1123
681	-0.1011
682	-0.2418
683	0.01424
684	5.422E-4
685	-0.06927
686	-0.08616
687	-0.05099
688	-0.02617
689	-0.01862
690	0.02867
691	0.1372
692	0.1489
693	-0.01463
694	0.2552
695	0.06499
696	0.125
697	0.02064
698	0.16
699	-0.01195
700	-0.1736
701	-0.1248
702	-0.04131
703	-0.0791
704	-0.2505
705	-0.108
706	-0.07921
707	0.008419
708	0.1272
709	0.1247
710	-0.09442
711	0.128
712	0.08747
713	-0.1013
714	-0.1392
715	-0.03161
716	-0.08722
717	-0.06142
718	-0.22
719	0.05946
720	0.04778
721	-0.2231
722	-0.2332
723	-0.0983
724	-0.04606
725	-0.3418
726	-0.3082
727	-0.1664
728	-0.06306
729	-0.04413
730	-0.00757
731	-0.0427
732	-0.2275
733	-0.0867
734	-0.08468
735	-0.1449
736	0.07109
737	0.07529
738	0.03194
739	0.1907
740	0.08144
741	0.163
742	-0.1977
743	-0.1128
744	-0.004976
745	0.04788
746	0.05366
747	0.1073
748	-0.08877
749	-0.06538
750	-0.1378
751	-0.1366
752	0.03154
753	0.08639
754	-0.004995
755	-0.1605
756	0.002522
757	-0.09586
758	-0.2623
759	-0.08292
760	-0.04256
761	-0.1444
762	-0.04059
763	-0.1486
764	-0.1072
765	-0.1846
766	-0.131
767	-0.07171
768	-0.2877
769	-0.278
770	-0.2617
771	-0.1185
772	0.1042
773	0.2071
774	0.1675
775	-0.08419
776	0.03181
777	-0.1389
778	-0.02375
779	-0.06024
780	-0.125
781	-0.09558
782	-0.1688
783	-0.2391
784	-0.03012
785	-0.1026
786	0.1121
787	0.1795
788	0.06962
789	0.004755
790	-0.0531
791	0.03421
792	-0.07048
793	0.02817
794	0.0271
795	0.0524
796	-0.03929
797	0.08281
798	-0.08406
799	-0.1356
800	-0.161
801	-0.1614
802	-0.3581
803	-0.1967
804	-0.2795
805	-0.1196
806	0.1265
807	-0.1027
808	0.196
809	0.155
810	-0.1027
811	-0.004049
812	0.01273
813	0.2388
814	0.1692
815	0.07026
816	0.1003
817	0.1588
818	0.1223
819	0.003818
820	-0.1722
821	-0.3576
822	-0.2976
823	-0.1297
824	-0.2088
825	-0.1825
826	-0.04291
827	0.02695
828	0.3375
829	0.08385
830	-0.1767
831	-0.04877
832	-0.0734
833	-0.05528
834	-0.01192
835	-0.2022
836	-0.07197
837	-0.1225
838	-0.1815
839	-0.373
840	-0.2458
841	-0.02946
842	0.05575
843	-0.1431
844	-0.01541
845	-0.02171
846	0.01854
847	-0.02534
848	0.01174
849	-0.01453
850	0.03802
851	-0.1362
852	0.05658
853	0.1224
854	-0.02995
855	-0.109
856	-0.09003
857	0.08949
858	0.02607
859	0.2195
860	0.1949
861	0.1885
862	0.2243
863	0.04684
864	0.003186
865	-0.08611
866	0.02182
867	-0.109
868	-0.04038
869	-0.07302
870	0.03804
871	-0.008484
872	-0.2929
873	-0.2237
874	-0.2626
875	-0.2752
876	-0.2965
877	-0.2823
878	-0.2204
879	-0.1602
880	-0.04084
881	-0.2951
882	0.02338
883	0.08333
884	0.03199
885	0.04277
886	0.04986
887	6.008E-4
888	0.07631
889	0.05821
890	0.1085
891	-0.01831
892	0.06207
893	-0.05147
894	0.0497
895	-0.04747
896	-0.1878
897	-0.06143
898	-0.05764
899	0.07121
900	-0.1536
901	-0.2382
902	-0.02274
903	0.1711
904	0.1167
905	0.1791
906	-0.03489
907	0.1397
908	0.003766
909	-0.1943
910	-0.0929
911	-0.1447
912	-0.2301
913	-0.1303
914	-0.2503
915	-0.1125
916	0.01724
917	0.01105
918	0.1783
919	0.1667
920	-0.05336
921	-0.06735
922	0.182
923	-0.01945
924	-0.09066
925	-0.2469
926	-0.1568
927	-0.2418
928	-0.06455
929	0.03312
930	0.2137
931	-0.09212
932	-0.09456
933	-0.1941
934	0.00639
935	-0.1539
936	0.07678
937	-0.01338
938	0.01711
939	-0.1651
940	-0.02508
941	-0.04867
942	0.07035
943	-0.01085
944	0.02995
945	-0.382
946	-0.2871
947	-0.4339
948	-0.3777
949	-0.2137
950	-0.2285
951	-0.2816
952	-0.08907
953	0.1326
954	0.1522
955	0.04543
956	-0.0663
957	0.0701
958	0.06387
959	-0.1091
960	0.002636
961	-0.04129
962	-0.1105
963	-0.1809
964	-0.1455
965	-0.09519
966	-0.04571
967	-0.09559
968	0.004089
969	0.0443
970	-0.2326
971	-0.3266
972	-0.1063
973	-0.171
974	-0.2811
975	-0.1862
976	-0.01768
977	0.05965
978	-0.02647
979	-0.01733
980	-0.03577
981	-0.2959
982	-0.2396
983	-0.2218
984	-0.1285
985	-0.1215
986	0.03642
987	0.2254
988	0.2116
989	0.3446
990	0.1442
991	0.2348
992	0.04061
993	0.09746
994	0.01277
995	-0.03483
996	-0.03664
997	-0.1792
998	-0.2275
999	-0.2774
1000	-0.2012
1001	-0.1096
1002	-0.3651
1003	-0.1761
1004	-0.2954
1005	-0.2743
1006	-0.2594
1007	-0.1861
1008	0.1552
1009	0.1455
1010	-0.1244
1011	-0.04806
1012	-0.1061
1013	0.02172
1014	0.22
1015	0.2509
1016	0.1204
1017	0.3496
1018	0.3225
1019	0.02679
1020	0.07771
1021	0.1163
1022	0.1405
1023	0.1436
1024	-0.02857
1025	-0.2653
1026	-0.06415
1027	0.05749
1028	0.2261
1029	0.1953
1030	0.3533
1031	0.1839
1032	-0.02466
1033	0.08313
1034	-0.03924
1035	-0.02453
1036	-0.1153
1037	-0.2404
1038	-0.1129
1039	-0.0466
1040	-0.126
1041	-0.1491
1042	-0.1364
1043	-0.1866
1044	-0.03756
1045	0.1722
1046	0.03525
1047	-0.1157
1048	-0.3238
1049	-0.1761
1050	-0.1398
1051	-0.1191
1052	-0.326
1053	-0.2484
1054	-0.1322
1055	0.00861
1056	0.01271
1057	0.006976
1058	-0.1612
1059	-0.1601
1060	-0.2756
1061	-0.1805
1062	-0.02635
1063	0.2546
1064	0.08436
1065	-0.0154
1066	0.02608
1067	0.1429
1068	0.06449
1069	0.08026
1070	0.08984
1071	-0.08823
1072	-0.1309
1073	-0.1127
1074	-0.0366
1075	-0.0623
1076	-0.02003
1077	0.009555
1078	-0.06084
1079	-0.2673
1080	-0.2657
1081	-0.04683
1082	0.04133
1083	0.1078
1084	-0.004168
1085	-0.0512
1086	-0.1378
1087	-0.02381
1088	0.02863
1089	-0.06304
1090	0.09046
1091	-0.06638
1092	-0.1502
1093	-0.1663
1094	-0.04054
1095	-0.07276
1096	0.1256
1097	-0.1666
1098	-0.04548
1099	-0.09007
1100	-0.0167
1101	0.03759
1102	0.06364
1103	0.1527
1104	0.02802
1105	0.05435
1106	-0.1418
1107	-0.08631
1108	-0.1928
1109	-0.3132
1110	-0.2
1111	-0.01066
1112	-0.06429
1113	-0.1285
1114	-0.004019
1115	-0.007562
1116	0.04926
1117	-0.1166
1118	0.00796
1119	-0.2485
1120	-0.1906
1121	-0.1305
1122	-0.115
1123	-0.08614
1124	-0.04235
1125	-0.2647
1126	-0.06058
1127	0.0745
1128	-0.05543
1129	-0.1623
1130	-0.07518
1131	-0.1637
1132	-0.04566
1133	0.002928
1134	-0.08804
1135	-0.3391
1136	-0.2876
1137	-0.2445
1138	-0.1254
1139	-0.1258
1140	-0.007444
1141	-0.2225
1142	-0.2127
1143	0.01521
1144	-0.1602
1145	-0.1935
1146	-0.126
1147	-0.02231
1148	-0.03924
1149	0.09243
1150	0.162
1151	0.2434
1152	0.19
1153	0.1334
1154	0.05356
1155	-0.1375
1156	-0.1423
1157	-0.2028
1158	-0.3604
1159	-0.3968
1160	0.05883
1161	0.2588
1162	0.2075
1163	0.1429
1164	0.05296
1165	-0.04958
1166	0.03279
1167	-0.08191
1168	0.01571
1169	-0.2374
1170	-0.09628
1171	0.033
1172	0.1642
1173	0.007061
1174	0.06415
1175	0.07355
1176	0.02013
1177	-0.07306
1178	-0.2034
1179	-0.149
1180	-0.04634
1181	-0.1151
1182	-0.1037
1183	-0.2463
1184	-0.05232
1185	-0.1495
1186	0.02239
1187	-0.138
1188	-0.07799
1189	-0.02547
1190	0.1408
1191	0.06149
1192	0.1506
1193	0.07611
1194	0.03402
1195	-0.08831
1196	-0.1251
1197	-0.08665
1198	0.08931
1199	0.1156
1200	0.2533
1201	0.2342
1202	0.2309
1203	0.1535
1204	0.04662
1205	0.1653
1206	0.07316
1207	0.01383
1208	0.225
1209	0.2751
1210	-0.144
1211	-0.07354
1212	-0.05884
1213	-0.2394
1214	0.01117
1215	-0.1015
1216	-0.1659
1217	-0.2473
1218	-0.2737
1219	-0.1437
1220	0.04166
1221	-0.05595
1222	0.1511
1223	-0.05085
1224	-0.1007
1225	0.09275
1226	-0.06533
1227	-0.2394
1228	-0.2118
1229	-0.3255
1230	-0.34
1231	-0.2828
1232	-0.1358
1233	-0.01946
1234	0.1637
1235	0.1628
1236	0.1391
1237	-0.02773
1238	0.07774
1239	0.1278
1240	0.1458
1241	0.05786
1242	-0.03784
1243	-0.004468
1244	0.02417
1245	0.05695
1246	-0.03833
1247	-0.2021
1248	-0.1909
1249	-0.1842
1250	-0.1497
1251	-0.09291
1252	-0.2874
1253	-0.2194
1254	0.06975
1255	0.1003
1256	-0.03639
1257	0.1993
1258	-0.05831
1259	-0.0884
1260	-0.2948
1261	-0.2325
1262	-0.1373
1263	-0.06796
1264	0.04987
1265	-0.1347
1266	-0.191
1267	-0.2746
1268	-0.0648
1269	0.04421
1270	0.2483
1271	0.1779
1272	-0.004122
1273	0.04796
1274	0.01223
1275	0.07761
1276	0.05625
1277	-0.1263
1278	-0.1655
1279	-0.1253
1280	0.06109
1281	0.02152
1282	-0.05404
1283	-0.09474
1284	0.05226
1285	-0.1639
1286	-0.2942
1287	-0.2809
1288	-0.4279
1289	-0.09617
1290	-0.1304
1291	0.02688
1292	0.003563
1293	0.0282
1294	-0.1502
1295	0.1013
1296	0.09831
1297	0.04092
1298	0.06037
1299	0.05235
1300	0.04733
1301	-0.06887
1302	-0.1338
1303	0.08075
1304	0.06146
1305	-0.3369
1306	-0.2077
1307	0.2536
1308	0.2569
1309	0.1926
1310	-0.02219
1311	-0.05153
1312	-0.01227
1313	-0.1952
1314	-0.03486
1315	0.08843
1316	0.1388
1317	0.2146
1318	0.1216
1319	-0.01882
1320	0.09877
1321	0.1637
1322	0.1644
1323	0.009874
1324	-0.09312
1325	0.02642
1326	-0.01359
1327	-0.006551
1328	0.01154
1329	0.2628
